Author	Date	Commit Hash	Commit Message	Branch
Cas Olischläger\t2024-06-28 13:24:15 +0200\td3ec03b4cf9c86448ecd65c74bf6b8b3700e2d6a\tMerge pull request #23 from ZuydUniversity/nginx\tmain
Tristan Franssen\t2024-06-28 13:20:35 +0200\t9e0d805de35d73b4475ed2ac83acc144a00c27a0\tMerge pull request #26 from ZuydUniversity/secret-upload-fix\tmain
Cas Olischläger\t2024-06-28 13:16:32 +0200\tc92911feb385d87be0ed28dbef079cacb544d74c\tchore: Add continue-on-error flag for exporting secrets to Vault\tmain
Tristan Franssen\t2024-06-28 12:43:13 +0200\t8703a8ae5f138f3c2ce47ab7dfc86e54ffb3413b\tAdded seperate certificate for backend\tmain
Tristan Franssen\t2024-06-28 12:42:11 +0200\t750faa7ee78dfab5ea7a4cff6e31c22d57a93d70\tChanged url update\tmain
Tristan Franssen\t2024-06-26 14:50:15 +0200\t119acdd174997f7ca5682374c3a2cb298c2d9981\tAdded redirect backend\tmain
Cas Olischläger\t2024-06-26 14:15:48 +0200\tdcad31811000bc3cba78718fe172f6a1b40f00bf\tchore: Update SSH key retrieval in Ansible workflow\tmain
Cas Olischläger\t2024-06-26 11:36:04 +0200\t8500c0587b67fbe70d49eae1aec825ce75534f77\tMerge pull request #21 from ZuydUniversity/nginx\tmain
Tristan Franssen\t2024-06-25 19:17:17 +0200\t7a61e83716fd45db6d294fc5d68a9489c9d570d6\tMade sure http server is online before requesting certificate\tmain
Tristan Franssen\t2024-06-25 19:01:32 +0200\tc69f7816994248455a7db1ea4730e3fda863233a\tChanged certbot install\tmain
Tristan Franssen\t2024-06-25 18:51:42 +0200\tcdc72ef131b20fb0f3e050069e661423e4820250\tChanged name port\tmain
Tristan Franssen\t2024-06-25 18:48:16 +0200\tbc5a49f948892f2a6890d001d4b53143b01f5e40\tRemoved character in random place\tmain
Tristan Franssen\t2024-06-25 14:56:28 +0200\t41ce05648012a61247ccedbb075e46ec50d2c08d\tAdded network to watchtower\tmain
Tristan Franssen\t2024-06-25 14:53:33 +0200\t0e0d3464ad41a3bd5375d78016debc6555bb2821\tImplemented redirect\tmain
Tristan Franssen\t2024-06-25 14:46:57 +0200\t0a299e008b5b2ab215f72ecdf34897ee73ec1c1b\tAdded let's encrypt\tmain
Tristan Franssen\t2024-06-25 14:25:57 +0200\t763603b92d0ca41d894391d583495507f4066ae8\tMerge branch 'nginx' of https://github.com/ZuydUniversity/B2C6_B2C_IAS into nginx\tmain
Tristan Franssen\t2024-06-25 14:25:38 +0200\t4b451bd91dcc0df3ab53ad512d9f7a30292bd3d2\tAdded local network\tmain
Cas Olischläger\t2024-06-25 14:14:42 +0200\t4b9a19b892f5fef8f2157a2d48c9606ccfd906b5\tHTTPS port open gezet\tmain
Cas Olischläger\t2024-06-25 13:13:06 +0200\t2add605cb86e875aed2ef9fc61d63085f83436fe\tdebug print\tmain
Cas Olischläger\t2024-06-25 13:11:24 +0200\t8e603822937e4c5b959cc76a88c7f63131591992\thotfix for ssh key upload database credential upload is still broken!\tmain
Tristan Franssen\t2024-06-25 12:55:30 +0200\t27a1a97e26ce7cc7ac0968cee4498a132aea9ab3\tChanged ssl command\tmain
Tristan Franssen\t2024-06-25 12:18:23 +0200\tcb742228d043cabeb4a741a24b9b7bc5e8b2bbaf\tChanged file\tmain
Tristan Franssen\t2024-06-25 12:02:06 +0200\t98d354aa4259564b96549c4be3d102e57c06f26f\tChanged file path\tmain
Tristan Franssen\t2024-06-25 11:50:12 +0200\t6d3bfe329c2ca4619a5095ded8ff5ebc7b4a116a\tMoved nginx outside docker\tmain
Tristan Franssen\t2024-06-25 11:20:03 +0200\t29e8c5c4bad4322b15c6ec85e6fe1a2e7842ba47\tMerge branch 'nginx' of https://github.com/ZuydUniversity/B2C6_B2C_IAS into nginx\tmain
Tristan Franssen\t2024-06-25 11:19:46 +0200\t3a6c39013271f4cf08f5dcbc5dfa420faf0cb6ae\tChanged file folder\tmain
Cas Olischläger\t2024-06-25 10:39:36 +0200\t31c27b30f36b36a75a39b030f8ca48872cfbeeca\tfixed upload of secrets to vault\tmain
Tristan Franssen\t2024-06-25 10:14:25 +0200\t940cb5dc4e44e35d39d075a53cf0982779c15000\tCreated network\tmain
Tristan Franssen\t2024-06-25 09:50:39 +0200\te0725ea378865cf117944e4e709e4f9f389edc98\tAdded local network\tmain
Tristan Franssen\t2024-06-25 09:22:41 +0200\t4aee0f7c156accec4dab1d36367db64d4bb892f1\tChanged configuration\tmain
Tristan Franssen\t2024-06-24 22:32:28 +0200\t38a43b28c595dbb49c4aff7472247bbe4e0c117b\tChanged nginx settings\tmain
Tristan Franssen\t2024-06-24 22:16:08 +0200\t062cdab14447bd1811a5a4bd2a17f8d2750ed80d\tChanged domain name\tmain
Tristan Franssen\t2024-06-24 20:19:30 +0200\t3a655723e90f66af920b27dfa730450fcc1fe9a6\tChanged install\tmain
Tristan Franssen\t2024-06-24 19:52:21 +0200\t1f2b2e0d01c6f728bb12c786bb36ba4fbc034cb8\tFixed indentation\tmain
Tristan Franssen\t2024-06-24 19:29:48 +0200\t1d0b311676aebe896038688eddf62217bea1f570\tChanged way of settingup nginx\tmain
Tristan Franssen\t2024-06-24 17:59:41 +0200\ta80f8b9d544efc9c7b13c816e46ff73e3327ac24\tChanged path again\tmain
Tristan Franssen\t2024-06-24 16:41:05 +0200\tb5f06a25b55d14fc2da42ed6f5f96ff15db045a7\tRemoved copy\tmain
Tristan Franssen\t2024-06-24 16:24:55 +0200\t31a79f87be415809147c4099086e8cfb596abb61\tChanged path\tmain
Tristan Franssen\t2024-06-24 16:07:45 +0200\tf4706c4d6330769723844d2875eca18c2378a3bc\tChanged filepath\tmain
Tristan Franssen\t2024-06-24 15:07:43 +0200\tb9833cfc53b35ef52af0593946d9a78604656626\tAdded file copy\tmain
Tristan Franssen\t2024-06-24 14:55:19 +0200\tda89dd2eab3128d9acd82f49ca77034d7c26d00c\tChanged openssl to command\tmain
Tristan Franssen\t2024-06-24 14:40:48 +0200\t514ef863f6be3fdcfb3123d6810bcb0bbd20155f\tAdded selfsigned to provider\tmain
Tristan Franssen\t2024-06-24 13:18:54 +0200\t0f92db05a5c127bd041f117eb900d60536d07644\tMade few changes\tmain
Tristan Franssen\t2024-06-24 12:47:06 +0200\t6d3f9ad12e2496887b5d2fcffd5ebbe5a0077fb5\tChanged directory\tmain
Tristan Franssen\t2024-06-24 11:57:35 +0200\t1b16854661d07a243b654cbea44665e036daaf51\tFixed error\tmain
Tristan Franssen\t2024-06-24 11:34:09 +0200\tfc0bd90447f640312ab7faf09156fde99a93bf13\tChanged path file nginx docker\tmain
Tristan Franssen\t2024-06-24 11:18:04 +0200\tb12181a8b19c0ee309be54e1c7cd0f517f51cf13\tMerge branch 'nginx' of https://github.com/ZuydUniversity/B2C6_B2C_IAS into nginx\tmain
Tristan Franssen\t2024-06-24 11:17:48 +0200\tc42b0bec5ea3195e5ca5a22e1865057e0f130b3e\tMoved nginx to docker\tmain
Cas Olischläger\t2024-06-24 11:07:04 +0200\t79da0e588665210ae54c4f3f810fcf53e71334e6\tadded credntial upload to vault\tmain
Tristan Franssen\t2024-06-24 10:56:50 +0200\tc90aa4dac540b82542935d8a986116622bef769b\tChanged paths\tmain
Tristan Franssen\t2024-06-24 10:36:20 +0200\t1ac32424b1902257da72022905174000f886291a\tChanged path and removed check\tmain
Tristan Franssen\t2024-06-24 10:12:03 +0200\t4b826d211d869c5461a280ccca3e1b6d5a9d6e11\tChanged nginx conf and added check\tmain
Tristan Franssen\t2024-06-24 09:56:49 +0200\tfb7bffcc9d62bf8b4cacf32d04f5f6337a2e67e0\tChanged file path\tmain
Tristan Franssen\t2024-06-24 09:37:17 +0200\tad2703c62a7d36b89afdb42089edf7609407f269\tChanged openssl generation\tmain
Tristan Franssen\t2024-06-24 09:26:51 +0200\tca8cf63960c0a650a53dcdcefe8bb9ceda3c1b6d\tChanged certbot to openssl\tmain
Cas Olischläger\t2024-06-24 00:58:39 +0200\t9fefdc22487fbcc80fddb373adb7c4def8553735\tchore: Update NGINX configuration for HTTPS support\tmain
Cas Olischläger\t2024-06-24 00:36:06 +0200\t7747177c6dd515c5ad2d8dea52ec8a3438d9a75c\trestart nginx after config\tmain
Cas Olischläger\t2024-06-24 00:18:41 +0200\t47dc629c542407ffc2c0b286816281fba665fada\tconfig test\tmain
Cas Olischläger\t2024-06-23 23:45:00 +0200\t884e2a138b5298b53fb41a55b71f502d53b6bf4a\tmoved config file\tmain
Cas Olischläger\t2024-06-23 23:33:14 +0200\t49b49c95486d2816a32b1b784bce194165fa2cc6\tedited config path\tmain
Cas Olischläger\t2024-06-23 23:29:31 +0200\t5bc78b52eef2a423b979e51d153383cec0059827\tadded a space ;-;\tmain
Cas Olischläger\t2024-06-23 23:17:08 +0200\tc230fdb2a1ae7c59a56f74d1b8a8ccf3470f4545\tproxy setup to avoid port conflicts\tmain
Cas Olischläger\t2024-06-23 22:45:07 +0200\t9a5efac085d5b2d095c540939a75872be2d3a31e\tadded database volume back\tmain
Tristan Franssen\t2024-06-23 22:34:54 +0200\t76b2481ff81713b61f055bfee6ef6fa5a57b22d0\tRemoved backup as it was not working\tmain
Tristan Franssen\t2024-06-23 22:27:11 +0200\t484a7cb1f8d1fa757b26e4b2b6106f853a6f96ca\tFixed and returned database backup\tmain
Tristan Franssen\t2024-06-23 22:25:08 +0200\tb39a4fa29569d93b372d8891a9d7db2e762ec439\tRemoved backup temp\tmain
Tristan Franssen\t2024-06-23 22:05:15 +0200\t76fb83b63f92e47c8d6d76d2cde6ca18199d2d63\tMoved nginx\tmain
Tristan Franssen\t2024-06-23 21:22:32 +0200\tde9c1df1af51126332d025182a1020c6f3c16fb8\tMoved DNS\tmain
Cas Olischläger\t2024-06-23 21:14:25 +0200\tc7f09c303f29e8d810da310e510ec3de09264703\tvault database user are now secrets\tmain
Cas Olischläger\t2024-06-23 21:01:43 +0200\tf6ab74b872d678ca802145c325499c586e7c6ccf\tDDNS possible fix\tmain
Cas Olischläger\t2024-06-23 20:58:04 +0200\tade50df8db261af96ff4615091c142a17242aa36\tDDNS step verplaatst\tmain
Tristan Franssen\t2024-06-23 20:28:10 +0200\tc4f2c31161389c8e905fff3332993fbc982b8d4f\tChanged port\tmain
